agenda_id,etiqueta,reserva_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama,correo_usuario
56720,Salida con Amigos,126122,2025-02-14,582000,6,No disponible,582,,,,22,,,Hays Travel,,,,{},{},,{},,,,,,,{},,,Aventúrate en la montaña,,,,Tour,1,,{},2026-07-20,
56720,Salida con Amigos,126123,2025-04-04,174000,6,No disponible,174,,,,41,,,Klook,,,,{},{},,{},,Estepona,,,,,,,,Conoce la historia de la ciudad,,,,Excursión,3,29000,{},2026-07-21,
61978,Aniversario,126148,2025-07-15,702000,6,No disponible,702,sta.4160875@viajes.cl,Algeciras,Móstoles,68,2676,117000,CD (República Checa),2025-09-08,2025-09-09,,"{Calefacción,Comida,Wifi,TV,""Asientos reclinables""}",{},,"{Telde,Gecho}",,,,,,,{},,,,,,,,,,,,
63674,Cena de Trabajo,126298,2026-01-29,810000,10,No disponible,810,,,,50,,,Luxury Escapes,,,,{},{},,{},,,,,,,{},,,Descubre la gastronomía local,,,,Visita,5,,{},2026-07-25,
63674,Cena de Trabajo,126299,2025-01-26,870000,10,No disponible,870,,,,42,,,,,,,{},{},,{},,Collado Villalba,,,,,{},,,Disfruta de un día en la naturaleza,,,,Visita,3,87000,{},2026-07-26,
56802,Aniversario,126425,2025-10-15,1274000,7,No disponible,1274,bernardo1555269@viajes.cl,Majadahonda,Logroño,34,3347,,EME Bus,2025-11-25,2025-11-27,Cama,"{Agua,Wifi,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},,
60410,Vacaciones,126453,2025-02-06,150000,6,No disponible,150,,,,,,,Thomas Cook,,,,{},{},,{},,El Prat de LLobregat,,,,,{},,,Descubre la gastronomía local,,,,Aventura,1,-25000,{},2025-03-10,
60211,Salida con Familia,126578,2025-01-13,864000,8,No disponible,864,emilio7599770@viajes.cl,Irún,Cáceres,32,1795,108000,CP (Portugal),2026-04-16,2026-04-17,,"{Agua,""Aire acondicionado"",""Asientos reclinables"",Calefacción}",{},,"{Valdemoro,Alcoy,Santander}",,,,,,,{},,,,,,,,,,{},,
59790,Salida con Familia,126597,2025-01-17,306000,9,No disponible,306,,,,5,,,Flight Centre Travel Group,,,,{},{},,{},,Palencia,,,,,{},,,Descubre la gastronomía local,,,,Tour,3,34000,{},2025-05-12,
63022,Salida con Amigos,126634,2025-05-13,192000,3,No disponible,192,,,,33,,,Contiki,,,,{},{},,{},,Bilbao,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,6,64000,{},2026-02-26,
57187,Salida con Familia,126766,2025-04-26,1824000,8,No disponible,1824,elchpa632@viajes.cl,,Collado Villalba,43,2247,228000,Ryanair,2026-05-09,2026-05-10,,{},"{Bilbao,Gecho}",Primera clase,{},,,,,,,{},,,,,,,,,,{},,
58598,Salida con Amigos,126774,2025-11-06,400000,5,No disponible,80,,,,,,,,,,,"{""Servicio a la habitación"",""Aire acondicionado"",Calefacción,Baño,Agua}",{},,{},Choice Hotels International,Castellón de la Plana,16000,84,2026-01-23,2026-01-28,"{""No se permiten visitas"",""No se permite fumar"",""No se permiten mascotas""}",,,,,,,,,,{},,
58598,Salida con Amigos,126777,2025-09-27,470000,5,No disponible,470,,,,9,,,CWT,,,,{},{},,{},,Castellón de la Plana,,,,,{},,,Disfruta de un día en la naturaleza,,,,Excursión,4,94000,{},2026-01-26,
61195,Aniversario,126794,2025-06-22,240000,6,No disponible,240,,,,40,,,Globus,,,,{},{},,,,Torrevieja,,,,,{},,,Relájate en la playa,,,,Excursión,6,-40000,{},2026-10-16,
59078,Cena de Trabajo,126879,2026-04-18,47000,1,No disponible,47,,,,16,,,Viator,,,,{},{},,{},,Fuenlabrada,,,,,,,,Descubre la gastronomía local,,,,Tour,,47000,{},2026-07-09,
59078,Cena de Trabajo,126883,2025-05-11,88000,1,No disponible,88,,,,6,,,National Geographic Expeditions,,,,{},{},,{},,Pozuelo de Alarcón,,,,,{},,,Conoce la historia de la ciudad,,,,Visita,4,88000,{},2026-07-15,
62411,Salida con Amigos,126920,2025-03-03,2456000,8,No disponible,2456,jolufepa617@viajes.cl,Zamora,Arrecife,1,3250,307000,NS International,2025-03-04,2025-03-06,,"{Wifi,""Aire acondicionado"",TV,Calefacción,Agua,""Asientos reclinables""}",{},,"{""Santa Cruz de Tenerife"",""Santa Cruz de Tenerife""}",,,,,,,{},,,,,,,,,,{},,
60543,Cena de Trabajo,126938,2025-04-03,475000,5,No disponible,475,,,,35,,,G Adventures,,,,{},{},,{},,Elche,,,,,{},,,Conoce la historia de la ciudad,,,,,,95000,{},2026-05-19,
66518,Cena de Trabajo,126958,2025-03-04,462000,3,No disponible,462,gajire460@viajes.cl,Zaragoza,Linares,28,2519,154000,AVE,,2025-04-22,,"{Comida,Baño,""Asientos reclinables"",TV,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},,
60946,Salida con Familia,127003,2025-09-07,185000,5,No disponible,185,,,,27,,,Secret Escapes,,,,{},{},,{},,Albacete,,,,,{},,,Descubre la gastronomía local,,,,Aventura,1,37000,{},2026-02-02,
61717,Vacaciones,127123,2025-02-13,285000,3,No disponible,285,,,,50,,,CWT,,,,{},{},,{},,San Fernando,,,,,{},,,Relájate en la playa,,,,Excursión,3,95000,{},2025-10-25,
57702,Cena de Trabajo,127184,2025-04-13,141000,3,No disponible,141,,,,,,,Hays Travel,,,,{},{},,{},,Bilbao,,,,,{},,,Conoce la historia de la ciudad,,,,Excursión,3,-47000,{},2025-07-12,
58969,Aniversario,127254,2025-03-16,49000,7,No disponible,49,,,,21,,,Thomas Cook,,,,{},{},,{},,Coslada,,,,,{},,,,,,,Aventura,,7000,{},2025-06-12,
57958,Cena de Trabajo,127353,2025-02-14,7000,1,No disponible,7,,,,43,,,Tripadvisor,,,,{},{},,{},,Valencia,,,,,{},,,,,,,Paseo,3,7000,{},2025-03-05,
56539,Salida con Familia,127439,2025-02-15,216000,4,No disponible,216,,,,14,,,Civitatis,,,,,{},,{},,Santa Coloma de Gramanet,,,,,{},,,Conoce la historia de la ciudad,,,,Excursión,2,54000,{},2025-09-12,
59098,Vacaciones,127481,2025-10-16,198000,2,No disponible,198,,,,,,,,,,,"{Balcón,Agua,Comida,Calefacción,Spa}",{},,{},Cabaña en Leganés,,-99000,1,2026-07-05,2026-07-07,{},Olivia Ríos Rojas,+56 2 2903 9989,Ideal para una escapada romántica,5,5,2,,,,{},,
63467,Salida con Amigos,127506,2025-11-12,581000,7,No disponible,581,,,,5,,,American Express Global Business Travel,,,,{},{},,{},,Santander,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,5,83000,{},2026-02-14,
62536,Aniversario,127514,2025-01-26,745000,5,No disponible,745,emilio7555854@viajes.cl,Zamora,Torrejón de Ardoz,39,4004,149000,El Rápido Internacional,2025-04-21,2025-04-23,,"{Calefacción,""Asientos reclinables"",""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},,
60963,Aniversario,127572,2025-05-30,290000,1,No disponible,58,,,,,,,,,,,"{Baño,Comida,Chimenea,""Servicio a la habitación"",""Aire acondicionado""}",{},,,Casa en Guadalajara,Guadalajara,58000,1,,2026-10-02,{},Sra. Alejandro Limón Castro,+56 2 8127 4301,Aventúrate en la naturaleza y descansa en un lugar cómodo,3,4,3,,,,{},,
58395,Salida con Familia,127588,2025-04-30,112000,2,No disponible,112,,,,14,,,Booking Holdings,,,,{},{},,{},,Hospitalet de LLobregat,,,,,{},,,Conoce la historia de la ciudad,,,,Tour,7,56000,{},2025-07-05,
57519,Cena de Trabajo,127603,2026-03-24,1475000,5,No disponible,1475,gloria9014722@viajes.cl,León,Valladolid,10,3735,295000,Eurostar,2026-07-29,2026-07-31,,"{TV,Agua,Wifi,Calefacción,""Asientos reclinables"",""Aire acondicionado"",Comida}",{},,"{""San Sebastián"",""Mollet del Vallés""}",,,,,,,{},,,,,,,,,,,,
64511,Vacaciones,127654,2025-03-23,380000,5,No disponible,380,rasogu224@viajes.cl,Puertollano,Pontevedra,72,1091,76000,,2026-09-10,2026-09-10,,"{""Aire acondicionado"",TV,Wifi}",{},,"{""El Prat de LLobregat"",Tarragona,Cádiz,Mijas,Elda}",,,,,,,{},,,,,,,,,,{},,
64511,Vacaciones,127657,2025-10-18,385000,5,No disponible,385,,,,45,,,,,,,{},{},,{},,Pontevedra,,,,,{},,,Aventúrate en la montaña,,,,Visita,5,77000,{},2026-09-12,
56850,Vacaciones,127680,2025-01-25,924000,6,No disponible,924,vivava723@viajes.cl,Irún,,46,3480,154000,Crucero del Norte,2025-02-02,2025-02-04,Cama,"{""Asientos reclinables"",TV,Baño}",{},,{},,,,,,,{},,,,,,,,,,{},,
64250,Salida con Amigos,127702,2025-05-10,1548000,9,No disponible,1548,srpaquna207@viajes.cl,Huelva,Orihuela,67,1744,172000,HŽ (Croacia),2025-05-16,2025-05-17,,"{Wifi,Baño,Agua,""Aire acondicionado""}",,,"{Manresa,Oviedo,""Santa Coloma de Gramanet""}",,,,,,,{},,,,,,,,,,{},,
66550,,127743,2025-08-17,352000,4,No disponible,352,,Santa Coloma de Gramanet,Benidorm,34,2869,88000,Avanza,2026-10-03,2026-10-04,Cama,"{Calefacción,TV,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},,
66550,Vacaciones,127750,2026-07-01,2548000,4,No disponible,364,,,,,,,,,,,"{TV,""Asientos reclinables"",""Servicio a la habitación"",Baño,Comida}",{},,{},Caesars Entertainment,Sanlúcar de Barrameda,91000,3,2026-10-09,,"{""Check-in después de las 3 PM"",""Silencio después de las 10 PM"",""No se permite fumar""}",,,,,,,,,,{},,
66550,Vacaciones,127752,2026-02-10,284000,4,No disponible,284,,,,42,,,CWT,,,,{},{},,{},,Sanlúcar de Barrameda,,,,,{},,,Aventúrate en la montaña,,,,Tour,4,,{},2026-10-11,
55710,Aniversario,127838,2025-07-11,154000,1,No disponible,154,lorena2437172@viajes.cl,Elche,Benidorm,21,3876,154000,Italo,2025-10-05,2025-10-07,,"{TV,Calefacción,""Aire acondicionado"",Comida,Baño,Wifi,Agua}",{},,"{""Cerdañola del Vallés"",Algeciras,Elda}",,,,,,,{},,,,,,,,,,{},,
61593,Cena de Trabajo,127885,2025-01-16,810000,10,No disponible,810,Sta.abrego223@viajes.cl,San Cristróbal de la Laguna,San Sebastían de los Reyes,42,3807,81000,,2025-04-07,2025-04-09,Cama,"{Comida,Agua,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},,
63022,Salida con Amigos,127917,2025-10-11,172000,4,No disponible,172,,,,,,,Thomas Cook,,,,{},{},,{},,León,,,,,{},,,Aventúrate en la montaña,,,,Aventura,,43000,{},2026-09-01,
65944,Aniversario,127939,2025-01-27,54000,6,No disponible,54,,,,24,,,Exodus Travels,,,,{},{},,{},,El Puerto de Santa María,,,,,{},,,Relájate en la playa,,,,Tour,3,9000,{},,
59134,Cena de Trabajo,127951,2025-08-01,245000,5,No disponible,245,joaquín2078868@viajes.cl,Santa Coloma de Gramanet,Cádiz,82,120,49000,Air France,2026-03-16,2026-03-16,,{},{},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,
56301,Salida con Familia,127969,2025-08-06,200000,10,No disponible,200,,,,41,,,G Adventures,,,,{},{},,{},,Calahorra,,,,,{},,,Descubre la gastronomía local,,,,Excursión,5,20000,{},2026-10-28,
56301,,127978,2025-03-29,660000,10,No disponible,660,,,,15,,,Thomas Cook,,,,{},{},,{},,Santa Lucía de Tirajana,,,,,{},,,Relájate en la playa,,,,Visita,6,66000,{},2026-11-07,
58611,Cena de Trabajo,128057,2025-01-07,71000,1,No disponible,71,,,,11,,,Flight Centre Travel Group,,,,{},{},,{},,Sevilla,,,,,{},,,Aventúrate en la montaña,,,,,5,71000,{},2025-03-04,
62712,Salida con Amigos,128076,2026-04-07,77000,7,No disponible,77,,,,11,,,National Geographic Expeditions,,,,{},{},,{},,Algeciras,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,5,11000,{},2026-09-05,
62712,Salida con Amigos,128080,2025-03-24,532000,7,No disponible,532,,,,10,,,Flight Centre Travel Group,,,,{},{},,{},,Algeciras,,,,,{},,,Conoce la historia de la ciudad,,,,Visita,3,76000,{},2026-09-09,
61478,Vacaciones,128087,2026-04-11,515000,5,No disponible,515,stfemihe492@viajes.cl,Inca,Zaragoza,64,1336,103000,Nederlandse Sp,2026-07-01,2026-07-01,,"{""Asientos reclinables"",Baño,""Aire acondicionado""}",{},,{Orense},,,,,,,{},,,,,,,,,,{},,
57100,Salida con Familia,128233,2025-06-02,98000,2,No disponible,98,,,,48,,,Insight Vacations,,,,{},{},,{},,Barcelona,,,,,{},,,Relájate en la playa,,,,Paseo,5,49000,{},2026-11-28,
55938,Aniversario,128248,2025-12-30,456000,8,No disponible,456,,,,,,,,,,,"{""Servicio a la habitación"",Spa,""Aire acondicionado"",Gimnasio,Baño}",{},,{},AccorHotels,San Sebastián,57000,66,2026-02-24,2026-02-25,"{""Check-in después de las 3 PM"",""Check-out antes de las 11 AM"",""No se permiten visitas""}",,,,,,,,,,{},,
56137,Vacaciones,128319,2025-06-15,800000,10,No disponible,800,Maríalaureano486@viajes.cl,Mataró,Elda,43,3664,80000,Estrella Roja,2025-11-05,2025-11-07,Cama,"{TV,Baño,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},,
56137,Vacaciones,128331,2025-05-03,850000,10,No disponible,850,,,,19,,,CWT,,,,{},{},,{},,Cuenta,,,,,{},,,Conoce la historia de la ciudad,,,,Visita,2,85000,{},2025-11-16,
66512,Vacaciones,128413,2025-01-04,222000,1,No disponible,74,,,,,,,,,,,"{Baño,Piscina,Wifi,""Asientos reclinables"",""Aire acondicionado""}",{},,{},,Cerdañola del Vallés,,4,2025-08-15,2025-08-18,"{""Silencio después de las 10 PM"",""Check-out antes de las 11 AM"",""No se permite fumar""}",,,,,,,,,,{},,
66512,Vacaciones,128418,2025-08-01,345000,1,No disponible,69,,,,,,,,,,,"{Piscina,Gimnasio,TV,Calefacción,Jacuzzi}",{},,{},Villa en Algeciras,Algeciras,69000,,2025-08-22,2025-08-27,,Hugo Fonseca Duarte,+56 2 6673 3251,Aventúrate en la naturaleza y descansa en un lugar cómodo,4,3,3,,,,{},,
57787,Salida con Amigos,128572,2026-01-27,81000,9,No disponible,81,,,,31,,,BCD Travel,,,,{},{},,{},,Reus,,,,,{},,,Conoce la historia de la ciudad,,,,Paseo,1,9000,{},2026-02-06,
61496,Cena de Trabajo,128654,2025-04-13,413000,7,No disponible,413,,,,22,,,Exodus Travels,,,,{},{},,,,Santa Lucía de Tirajana,,,,,{},,,Descubre la gastronomía local,,,,Tour,1,59000,{},2025-11-03,
55880,Salida con Familia,128701,2025-01-05,735000,5,No disponible,105,,,,,,,,,,,"{Gimnasio,""Servicio a la habitación"",TV,""Aire acondicionado"",Agua}",{},,,Shangri-La Hotels and Resorts,Elche,21000,5,,2025-01-15,"{""No se permiten fiestas"",""Check-in después de las 3 PM"",""No se permiten visitas""}",,,,,,,,,,{},,
64719,Vacaciones,128726,2025-02-12,71000,1,No disponible,71,,,,50,,,BCD Travel,,,,{},{},,{},,Logroño,,,,,{},,,Descubre la gastronomía local,,,,Tour,7,71000,{},2026-01-26,
61217,Aniversario,128749,2025-11-20,386000,2,No disponible,386,Bertaolivares743@viajes.cl,Huelva,Vitoria,,,193000,Buses Romani,,2025-11-29,Cama,"{Comida,Baño,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},,
61217,,128755,2025-02-09,18000,2,No disponible,18,,,,6,,,EF Tours,,,,{},{},,{},,Vitoria,,,,,{},,,Conoce la historia de la ciudad,,,,Tour,5,9000,{},2025-12-04,
65825,Salida con Familia,128791,2025-09-17,68000,1,No disponible,68,,,,,,,,,,,{},{},,{},,Móstoles,,,,,{},,,Disfruta de un día en la naturaleza,,,,Paseo,5,68000,{},2026-01-17,
63322,Salida con Amigos,128853,2026-05-26,100000,1,No disponible,100,Sanchobonilla548@viajes.cl,Torremolinos,Cuenta,59,2991,100000,AVE,2026-12-04,2026-12-06,,,{},,"{Mijas,Valdemoro}",,,,,,,{},,,,,,,,,,{},,
66414,Cena de Trabajo,128964,2025-01-12,657000,9,No disponible,657,,Pozuelo de Alarcón,Hospitalet de LLobregat,33,304,73000,EME Bus,2025-05-08,2025-05-08,Normal,"{TV,""Asientos reclinables"",""Aire acondicionado""}",{},,,,,,,,,{},,,,,,,,,,{},,
60153,Cena de Trabajo,129032,2025-03-05,135000,9,No disponible,135,,,,26,,,Exodus Travels,,,,{},{},,,,Elda,,,,,{},,,Descubre la gastronomía local,,,,,7,15000,{},2025-11-24,
61458,Salida con Familia,129078,2025-02-18,172000,2,No disponible,172,,,,46,,,Contiki,,,,{},{},,{},,Lérida,,,,,{},,,Disfruta de un día en la naturaleza,,,,Tour,7,86000,{},,
64811,Salida con Familia,129111,2025-01-13,220000,1,No disponible,110,,,,,,,,,,,"{Comida,Baño,Spa,Jacuzzi,Agua}",{},,{},Suite en Santa Lucía de Tirajana,Santa Lucía de Tirajana,110000,2,2025-05-30,,{},Armando Collado Vaca,+56 2 4926 8493,Experimenta el lujo y la comodidad en este alojamiento,4,6,4,,,,{},,
59307,Vacaciones,129127,2025-03-19,435000,3,No disponible,435,gregorio529396@viajes.cl,Estepona,Calahorra,31,,145000,Primera Plus,2026-11-16,,Cama,"{Wifi,TV,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},,
63964,,129182,2025-08-28,1840000,10,No disponible,1840,maeurave578@viajes.cl,Guadalajara,Puertollano,75,,184000,Trenitalia,2026-08-10,2026-08-11,,"{""Aire acondicionado"",Agua,Comida,Baño}",{},,"{Pamplona,Toledo,""Santa Coloma de Gramanet"",Gijón,""Cornellá de Llobregat""}",,,,,,,{},,,,,,,,,,{},,
56555,Salida con Amigos,129268,2026-03-26,60000,6,No disponible,60,,,,5,,,Thomas Cook,,,,{},{},,{},,Hospitalet de LLobregat,,,,,{},,,Descubre la gastronomía local,,,,Visita,,10000,{},2026-09-22,
65610,Aniversario,129410,2026-04-02,198000,2,No disponible,198,,,,25,,,Gray Line,,,,{},{},,{},,Manresa,,,,,{},,,Disfruta de un día en la naturaleza,,,,Excursión,1,99000,{},2026-05-18,
65610,Aniversario,129412,2025-02-28,42000,2,No disponible,42,,,,35,,,G Adventures,,,,{},{},,{},,Manresa,,,,,{},,,Disfruta de un día en la naturaleza,,,,Excursión,4,21000,{},2026-05-20,
61931,Salida con Familia,129454,2025-08-01,64000,4,No disponible,64,,,,23,,,Klook,,,,{},{},,{},,Sanlúcar de Barrameda,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,,16000,{},2025-11-20,
61931,Salida con Familia,129462,2025-03-30,20000,4,No disponible,20,,,,37,,,Kuoni,,,,{},{},,,,Paterna,,,,,{},,,Descubre la gastronomía local,,,,Visita,1,5000,{},2025-11-29,
61931,Salida con Familia,129463,2025-11-19,192000,4,No disponible,192,,,,9,,,Secret Escapes,,,,{},{},,{},,Paterna,,,,,,,,Disfruta de un día en la naturaleza,,,,Visita,1,48000,,2025-11-30,
57313,Salida con Amigos,129589,2025-06-15,380000,10,No disponible,380,,,,12,,,CWT,,,,{},{},,{},,Gerona,,,,,{},,,Conoce la historia de la ciudad,,,,Excursión,2,38000,{},2026-03-16,
57313,Salida con Amigos,129592,2025-05-01,1730000,10,No disponible,1730,victoria3315739@viajes.cl,Gerona,Linares,45,4171,173000,FlixBus,2026-03-19,2026-03-21,,"{Wifi,""Aire acondicionado"",Agua}",{},,{},,,,,,,{},,,,,,,,,,{},,
57752,Aniversario,129602,2025-05-08,1022000,7,No disponible,1022,toviag268@viajes.cl,Mijas,Benidorm,88,1420,,Amtrak,2026-04-30,2026-04-30,,"{Wifi,""Asientos reclinables"",Agua}",{},,"{Córdoba,Telde,""Las Palmas de Gran Canaria"",Cádiz}",,,,,,,{},,,,,,,,,,{},,
62133,Salida con Familia,129654,2025-01-27,784000,4,No disponible,784,Irenequintana176@viajes.cl,Getafe,Rubí,50,3158,196000,Monbus,2025-06-04,2025-06-06,Cama,"{Wifi,TV,Calefacción}",,,{},,,,,,,{},,,,,,,,,,{},,
59766,Aniversario,129677,2026-05-11,343000,7,No disponible,343,,,,16,,,,,,,{},{},,{},,Móstoles,,,,,{},,,Relájate en la playa,,,,Aventura,7,49000,{},2026-08-09,
59729,Salida con Amigos,129707,2026-01-05,468000,2,No disponible,234,,,,,,,,,,,"{""Asientos reclinables"",Gimnasio,Baño,Agua,Spa}",{},,{},The Ritz-Carlton,Oviedo,,1,2026-10-11,2026-10-13,"{""Check-in después de las 3 PM"",""Silencio después de las 10 PM"",""No se permiten mascotas""}",,,,,,,,,,{},,
63559,Salida con Familia,129736,2025-03-09,230000,2,No disponible,230,sr.9387177@viajes.cl,Santa Cruz de Tenerife,Ávila,33,3221,115000,FlixBus,2026-01-16,2026-01-18,Cama,"{""Asientos reclinables"",TV,Baño}",{},,{},,,,,,,{},,,,,,,,,,{},,
63232,Salida con Amigos,129776,2025-01-03,66000,6,No disponible,66,,,,46,,,Abercrombie & Kent,,,,{},{},,{},,Alicante,,,,,{},,,Aventúrate en la montaña,,,,Excursión,5,,{},2025-02-11,
63232,Salida con Amigos,129781,2025-02-01,42000,6,No disponible,42,,,,9,,,G Adventures,,,,{},{},,{},,Alicante,,,,,{},,,Conoce la historia de la ciudad,,,,Visita,3,-7000,{},2025-02-16,
58961,Aniversario,129841,2025-03-20,140000,4,No disponible,140,,,,47,,,Klook,,,,{},{},,{},,Cornellá de Llobregat,,,,,{},,,Descubre la gastronomía local,,,,Aventura,5,35000,{},2025-11-06,
65612,Vacaciones,129915,2025-07-16,539000,7,No disponible,539,,,,32,,,Apple Leisure Group,,,,{},{},,{},,Talavera de la Reina,,,,,{},,,Aventúrate en la montaña,,,,Paseo,3,77000,{},2026-04-23,
65612,Vacaciones,129917,2025-05-11,931000,7,No disponible,931,Ernestocerda293@viajes.cl,Talavera de la Reina,Getafe,32,1503,133000,Greyhound,,2026-04-26,Cama,"{Comida,Agua,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},,
64701,,129984,2025-03-14,366000,6,No disponible,366,victoria904873@viajes.cl,,Irún,70,1746,61000,Spirit Airlines,2025-10-10,2025-10-11,,{},{Alicante},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,
64701,Vacaciones,129996,2025-07-08,426000,6,No disponible,426,,,,7,,,,,,,{},{},,{},,Cáceres,,,,,{},,,Disfruta de un día en la naturaleza,,,,Visita,6,71000,{},2025-10-22,
66165,,130029,2025-01-25,224000,8,No disponible,224,,,,31,,,CWT,,,,{},{},,{},,Mataró,,,,,{},,,Conoce la historia de la ciudad,,,,Tour,2,,{},2026-01-24,
58739,Vacaciones,130062,2025-07-26,760000,8,No disponible,760,,,,49,,,Hays Travel,,,,{},{},,{},,Palencia,,,,,{},,,Relájate en la playa,,,,Tour,4,95000,{},2025-08-08,
64573,Aniversario,130067,2025-05-19,1629000,9,No disponible,1629,sta.6452961@viajes.cl,Lugo,Valladolid,43,3570,181000,Chevallier,2025-08-04,2025-08-06,Cama,"{Comida,Agua,Baño}",{},,{},,,,,,,{},,,,,,,,,,{},,
62510,Salida con Familia,130160,2025-01-03,291000,3,No disponible,291,,,,23,,,G Adventures,,,,{},{},,,,Fuengirola,,,,,{},,,Disfruta de un día en la naturaleza,,,,,6,-97000,{},2025-05-21,
62510,Salida con Familia,130166,2025-03-28,210000,3,No disponible,210,dolores8554213@viajes.cl,Irún,Pontevedra,21,1794,70000,,2025-05-26,2025-05-27,,"{Comida,Agua,Baño,Wifi}",{},,"{Alcobendas,""Dos Hermanas"",""Molina de Segura""}",,,,,,,{},,,,,,,,,,{},,
61283,Salida con Amigos,130188,2025-04-27,44000,4,No disponible,44,,,,31,,,,,,,{},{},,{},,Mérida,,,,,{},,,Descubre la gastronomía local,,,,Paseo,1,11000,{},2026-11-22,
59447,Aniversario,130237,2025-02-01,16000,2,No disponible,16,,,,45,,,Secret Escapes,,,,{},{},,{},,Sevilla,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,1,8000,{},2026-02-10,
63357,Salida con Familia,130297,2025-04-04,720000,8,No disponible,720,,,,31,,,Trafalgar,,,,{},{},,{},,Algeciras,,,,,{},,,Conoce la historia de la ciudad,,,,Visita,6,90000,{},2025-05-09,
59031,Cena de Trabajo,130305,2025-09-27,160000,5,No disponible,160,,,,21,,,Expedia Group,,,,{},{},,,,Oviedo,,,,,{},,,Descubre la gastronomía local,,,,Aventura,1,,{},2026-01-06,
58042,Salida con Amigos,130315,2025-01-24,11000,1,No disponible,11,,,,14,,,Luxury Escapes,,,,{},{},,{},,Gandía,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,2,11000,{},2025-01-29,
64123,Salida con Amigos,130350,2025-02-16,648000,9,No disponible,648,,,,38,,,Kuoni,,,,{},{},,{},,,,,,,{},,,Relájate en la playa,,,,Paseo,4,72000,{},2025-11-12,
62426,Aniversario,130361,2025-07-23,327000,3,No disponible,327,Virginiazepeda399@viajes.cl,Lérida,Granada,18,411,-109000,Trenitalia,2026-05-29,2026-05-29,,{},{},,"{""San Cristróbal de la Laguna"",Burgos,Viladecans,Mérida,Badajoz}",,,,,,,{},,,,,,,,,,{},,
56713,Cena de Trabajo,130390,2025-04-26,53000,1,No disponible,53,,,,9,,,Hays Travel,,,,{},,,{},,Inca,,,,,{},,,Disfruta de un día en la naturaleza,,,,Paseo,2,53000,{},2025-05-30,
55581,Aniversario,130441,2026-10-26,195000,3,No disponible,195,,,,29,,,Expedia Group,,,,{},{},,{},,,,,,,{},,,Relájate en la playa,,,,Paseo,4,65000,{},2026-11-24,
60460,Vacaciones,130446,2025-01-03,720000,9,No disponible,720,Migueladorno451@viajes.cl,Rivas-Vaciamadrid,Ferrol,20,2150,80000,ZFBH (Bosnia y Herzegovina),2025-11-03,2025-11-04,,"{Calefacción,TV,""Asientos reclinables"",Wifi}",{},,"{Santander,Zamora}",,,,,,,{},,,,,,,,,,{},,
63264,Salida con Familia,130533,2025-05-23,93000,1,No disponible,93,,,,4,,,Expedia Group,,,,{},{},,{},,Málaga,,,,,{},,,Aventúrate en la montaña,,,,Aventura,3,93000,{},2025-12-26,
62300,,130549,2025-01-26,162000,2,No disponible,162,,,,14,,,Travel Leaders Group,,,,{},{},,{},,Alcalá de Henares,,,,,{},,,Relájate en la playa,,,,Aventura,2,81000,{},2026-04-08,
61064,Salida con Familia,130593,2025-09-01,138000,1,No disponible,138,miguel1703488@viajes.cl,Benidorm,Alcalá de Henares,53,2576,138000,Eurostar,2026-07-26,2026-07-27,,"{Wifi,""Aire acondicionado"",Comida,Baño,""Asientos reclinables""}",,,"{""San Fernando""}",,,,,,,{},,,,,,,,,,{},,
61064,Salida con Familia,130595,2025-01-20,150000,1,No disponible,25,,,,,,,,,,,"{""Asientos reclinables"",""Aire acondicionado"",Gimnasio,TV,""Vista al mar""}",{},,{},Estudio en Inca,Inca,-25000,5,2026-07-28,2026-08-03,{},Norma Rojas Atencio,+56 2 7472 2838,Experimenta el lujo y la comodidad en este alojamiento,4,6,4,,,,{},,
